-0.011015526639327033,0.048771489344270356
-0.012557399359053957,0.04839743506981782
-0.014086627842071485,0.047974648680724874
-0.015601672284924352,0.04750355588704727
-0.017101007166283436,0.04698463103929543
-0.01858312278301637,0.046418396650803634
-0.020046526770330683,0.04580542287160348
-0.021489745604458585,0.04514632691433106
-0.022911326086370518,0.04444177243274618
-0.024309836805023424,0.04369246885348926
-0.025683869578670304,0.042899170661748864
-0.02703204087277988,0.04206267664155906
-0.028352993193138533,0.041183829071491644
-0.029645396452732016,0.04026351287655294
-0.030907949311030265,0.03930265473713937
-0.03213938048432696,0.0383022221559489
-0.03333845002581458,0.03726322248378774
-0.034503950574105595,0.03618670190525352
-0.03563470856894315,0.03507374438531606
-0.03672958543287667,0.03392547057785661
-0.03778747871771291,0.03274303669726426
-0.03880732321458785,0.03152763335422612
-0.03978809202654161,0.030280484356883332
-0.04072879760251679,0.02900284547855991
-0.04162849273173857,0.02769600319330552
-0.04248627149747572,0.026361273380525137
-0.04330127018922194,0.024999999999999998
-0.0440726681723791,0.02361355373863414
-0.0447996887145668,0.022203330630288697
-0.04548159976772592,0.020770750650094316
-0.046117714705229074,0.019317256284656432
-0.046707393013255334,0.017844311079593597
-0.04725004093573343,0.016353398165871093
-0.047745112072203694,0.014846018766413761
-0.04819210792799711,0.01332369068450175
-0.04859057841617709,0.011787946775471368
-0.04894012231073894,0.010240333403259525
-0.0492403876506104,0.008682408883346513
-0.049491072094046636,0.007115741913664259
-0.049691923223062706,0.005541909995050559
-0.04984273879759712,0.003962497842839437
-0.0499433669591504,0.0023790957911871123
-0.049993706383693756,0.0007932981917403996
-0.049993706383693756,-0.0007932981917404096
-0.0499433669591504,-0.0023790957911871222
-0.049842738797597125,-0.003962497842839425
-0.049691923223062706,-0.0055419099950505465
-0.04949107209404664,-0.007115741913664248
-0.04924038765061041,-0.008682408883346501
-0.04894012231073894,-0.010240333403259534
-0.04859057841617709,-0.011787946775471356
-0.04819210792799711,-0.01332369068450176
-0.047745112072203694,-0.01484601876641375
-0.04725004093573343,-0.016353398165871082
-0.04670739301325534,-0.017844311079593587
-0.046117714705229074,-0.01931725628465642
-0.04548159976772593,-0.020770750650094306
-0.0447996887145668,-0.022203330630288703
-0.044072668172379106,-0.023613553738634132
-0.04330127018922193,-0.02500000000000001
-0.04248627149747572,-0.026361273380525126
-0.041628492731738576,-0.027696003193305514
-0.0407287976025168,-0.029002845478559903
-0.039788092026541606,-0.03028048435688334
-0.038807323214587845,-0.03152763335422613
-0.03778747871771292,-0.03274303669726425
-0.036729585432876674,-0.0339254705778566
-0.035634708568943144,-0.03507374438531607
-0.0345039505741056,-0.03618670190525351
-0.033338450025814585,-0.03726322248378773
-0.03213938048432698,-0.038302222155948897
-0.030907949311030275,-0.03930265473713936
-0.02964539645273201,-0.04026351287655294
-0.028352993193138568,-0.04118382907149162
-0.027032040872779873,-0.04206267664155906
-0.025683869578670318,-0.04289917066174886
-0.024309836805023438,-0.04369246885348925
-0.02291132608637053,-0.04444177243274617
-0.021489745604458595,-0.045146326914331056
-0.020046526770330666,-0.045805422871603496
-0.018583122783016402,-0.04641839665080363
-0.017101007166283426,-0.04698463103929543
-0.015601672284924352,-0.04750355588704727
-0.014086627842071485,-0.047974648680724874
-0.012557399359053964,-0.048397435069817814
-0.011015526639327046,-0.04877148934427035
-0.009462562218020484,-0.04909643486313534
-0.00790006979866752,-0.04937194443381972
-0.00632962267868745,-0.04959774064153977
-0.004752802165209125,-0.04977359612865423
-0.003171195982828223,-0.049899333823594225
-0.0015863966749033857,-0.04997482711915926
-9.184850993605149e-18,-0.05
